ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
T,ELEC,Rick's Cafe Boatyard - Tesla Destination,4050 Dandy Trl,,Indianapolis,IN,46254,Public,24 hours daily; for Tesla use only; for customer use only,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.828026,-86.300953,5/9/2019,114231,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,
T,ELEC,Global Parking System - Indianapolis Airport - Tesla Destination,7800 Col. H. Weir Cook Memorial Dr,,Indianapolis,IN,46241,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.715279,-86.297746,5/9/2019,114232,2019-05-14 21:16:45 UTC,P,,,8/15/16,,,,,TESLA,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,
T,ELEC,Schnitzelbank Restaurant & Hampton Inn Jasper - Tesla Destination,393 3rd Ave,,Jasper,IN,47546,Public - Call ahead,24 hours daily; for Tesla use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.384248,-86.924066,5/9/2019,114233,2019-05-14 21:16:45 UTC,P,,,12/15/16,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,RESTAURANT,,,,,,,Free,,,,,,,,,
T,ELEC,Fairfield Inn & Suites Louisville North - Tesla Destination,619 North Shore Dr,,Jeffersonville,IN,47130,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.270581,-85.748396,5/9/2019,114234,2019-05-14 21:16:45 UTC,P,,,12/15/16,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,DoubleTree by Hilton Lafayette East - Tesla Destination,155 Progress Dr,,Lafayette,IN,47905,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.416335,-86.824716,5/9/2019,114235,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Residence Inn by Marriott Lafayette - Tesla Destination,3834 Grace Ln,,Lafayette,IN,47906,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.418741,-86.834402,5/9/2019,114236,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Tippecanoe Lake Country Club - Tesla Destination,7245 N Kalorama Rd,,Leesburg,IN,46538,Public,24 hours daily; for Tesla use only; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.339153,-85.765887,5/9/2019,114237,2019-05-14 21:16:45 UTC,P,,,9/1/17,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Daniel's Vineyard - Tesla Destination,9061 N 700 W,,McCordsville,IN,46236,Public,24 hours daily; for Tesla use only; for customer use only,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,39.916263,-85.933506,5/9/2019,114238,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,
T,ELEC,"Spring Mill Inn, Spring Mill State Park - Tesla Destination",3333 State Rd 60 E,,Mitchell,IN,47446,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.727709,-86.414273,5/9/2019,114239,2019-05-09 14:33:40 UTC,P,,,9/1/17,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,
T,ELEC,"Abe Martin Lodge, Brown County State Park - Tesla Destination",1405 State Hwy 46 W,,Nashville,IN,47448,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,39.186742,-86.215395,5/9/2019,114240,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,The Brown County Inn and Conference Center - Tesla Destination,51 State Rd 46 E,,Nashville,IN,47448,Public,24 hours daily; for Tesla use only; for customer use only,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.20147,-86.245881,5/9/2019,114241,2019-05-09 14:33:40 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,
T,ELEC,The Pepin Mansion Historic Bed and Breakfast - Tesla Destination,1003 E Main St,,New Albany,IN,47150,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.287209,-85.812506,5/9/2019,114242,2019-05-14 21:16:45 UTC,P,,,9/1/17,,,,,TESLA,US,,,,Public,,public,,,B_AND_B,,,,,,,Free,,,,,,,,,
T,ELEC,Victoria National - Tesla Destination,2000 Victoria National Blvd,,Newburgh,IN,47630,Public - Call ahead,24 hours daily; for Tesla use only; for customer use only,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.001341,-87.346956,5/9/2019,114243,2019-05-14 21:16:45 UTC,P,,,11/1/15,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,
T,ELEC,Joseph Decuis Restaurant - Tesla Destination,191 N Main St,,Roanoke,IN,46783,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.962285,-85.373411,5/9/2019,114244,2019-05-14 21:16:45 UTC,P,,,10/1/15,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,
T,ELEC,The Inn at Joseph Decuis - Tesla Destination,492 N Main St,,Roanoke,IN,46783,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.96487,-85.372825,5/9/2019,114245,2019-05-09 14:33:40 UTC,P,,,10/1/15,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,
T,ELEC,Holiday World & Splashin' Safari - Tesla Destination,452 E Christmas Blvd,,Santa Claus,IN,47579,Public,24 hours daily; for Tesla use only; for customer use only,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.122399,-86.911649,5/9/2019,114246,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,
T,ELEC,LaSalle Grill - Tesla Destination,115 W Colfax Ave,,South Bend,IN,46601,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.678013,-86.251396,5/9/2019,114247,2019-05-14 21:16:45 UTC,P,,,11/1/15,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,
T,ELEC,Inn at Saint Mary's - Tesla Destination,53993 US 933,,South Bend,IN,46637,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.709039,-86.251609,5/9/2019,114248,2019-05-09 14:33:40 UTC,P,,,6/1/16,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,
T,ELEC,"Canyon Inn, McCormick's Creek State Park - Tesla Destination",250 McCormick Creek Park Rd,,Spencer,IN,47460,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.286054,-86.726559,5/9/2019,114249,2019-05-09 14:33:40 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,
T,ELEC,Wyndham Garden Warsaw - Tesla Destination,2519 E Center St,,Warsaw,IN,46580,Public,24 hours daily; for Tesla use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.238147,-85.820481,5/9/2019,114250,2019-05-14 21:16:45 UTC,P,,,5/1/16,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,West Baden Springs Hotel - Tesla Destination,8538 W Baden Ave,,West Baden Springs,IN,47469,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.56774,-86.61881,5/9/2019,114251,2019-05-14 21:16:45 UTC,P,,,12/1/15,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Boot Hill Distillery - Tesla Destination,501 W Spruce St,,Dodge City,KS,67801,Public,24 hours daily; for Tesla use only; for customer use only,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,37.754457,-100.022197,5/9/2019,114252,2019-05-14 21:16:45 UTC,P,,,3/1/17,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,
T,ELEC,The Big Well Museum Visitor Info Center Greensburg - Tesla Destination,315 S Sycamore St,,Greensburg,KS,67054,Public,24 hours daily; for Tesla use only,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.603575,-99.294834,5/9/2019,114253,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,
T,ELEC,Hampton Inn Hays - Tesla Destination,4002 General Hays Rd,,Hays,KS,67601,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.899884,-99.315956,5/9/2019,114254,2019-05-14 21:16:45 UTC,P,,,12/1/15,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Golden Eagle Casino - Tesla Destination,1121 Goldfinch Rd,,Horton,KS,66439,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,39.670518,-95.639317,5/9/2019,114255,2019-05-14 21:16:45 UTC,P,,,12/15/16,,,,,TESLA,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,
T,ELEC,Homewood Suites by Hilton Kansas City Speedway - Tesla Destination,10922 Parallel Pkwy,,Kansas City,KS,66109,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.130994,-94.832373,5/9/2019,114256,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Grinders High Noon - Tesla Destination,206 Choctaw St,,Leavenworth,KS,66048,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,39.316947,-94.910343,5/9/2019,114257,2019-05-14 21:16:45 UTC,P,,,2/1/16,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,
T,ELEC,Home2 Suites by Hilton Leavenworth Downtown - Tesla Destination,250 Delaware St,,Leavenworth,KS,66048,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.318904,-94.911426,5/9/2019,114258,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Grinders Stonewall - Tesla Destination,10240 Pflumm Rd,,Lenexa,KS,66215,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.942714,-94.742545,5/9/2019,114259,2019-05-14 21:16:45 UTC,P,,,1/1/16,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,
T,ELEC,Hampton Inn & Suites Liberal - Tesla Destination,508 Hotel Dr,,Liberal,KS,67901,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.030788,-100.914751,5/9/2019,114260,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Hampton Inn & Suites Pittsburg Kansas Crossing - Tesla Destination,1285 S Hwy 69,,Pittsburg,KS,66762,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,37.343055,-94.709305,5/9/2019,114261,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Altenhofen Inn & Suites - Tesla Destination,1615 North St,,Seneca,KS,66538,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.841901,-96.077873,5/9/2019,114262,2019-05-09 14:33:40 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,
T,ELEC,Hyatt Regency Wichita - Tesla Destination,400 W Waterman St,,Wichita,KS,67202,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.682419,-97.342066,5/9/2019,114263,2019-05-14 21:16:45 UTC,P,,,10/1/15,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Bourbon Manor Bed & Breakfast Inn - Tesla Destination,714 N 3rd St,,Bardstown,KY,40004,Public,24 hours daily; for Tesla use only; for customer use only,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.820869,-85.46428,5/9/2019,114264,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,B_AND_B,,,,,,,Free,,,,,,,,,
T,ELEC,Pinnacle View Inn Bed & Breakfast - Tesla Destination,491 Log Cabin Rd,,Berea,KY,40403,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.594741,-84.196325,5/9/2019,114265,2019-05-14 21:16:45 UTC,P,,,9/1/17,,,,,TESLA,US,,,,Public,,public,,,B_AND_B,,,,,,,Free,,,,,,,,,
T,ELEC,Courtyard by Marriott Bowling Green Convention Cntr - Tesla Destination,1010 Wilkinson Trace,,Bowling Green,KY,42104,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,36.968306,-86.429773,5/9/2019,114266,2019-05-14 21:16:45 UTC,P,,,9/1/17,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Hilton Garden Inn Bowling Green - Tesla Destination,1020 Wilkinson Trace,,Bowling Green,KY,42103,Public,24 hours daily; for Tesla use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,36.968654,-86.430215,5/9/2019,114267,2019-05-14 21:16:45 UTC,P,,,12/1/15,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,The Hotel SYNC - Tesla Destination,518 Corvette Dr,,Bowling Green,KY,42101,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.009584,-86.374577,5/9/2019,114268,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Cliffview Resort and Red River Gorge Zipline - Tesla Destination,455 Cliffview Rd,,Campton,KY,41301,Public,24 hours daily; for Tesla use only,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.706132,-83.659125,5/9/2019,114269,2019-05-14 21:16:45 UTC,P,,,12/15/16,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Hotel Covington - Tesla Destination,638 Madison Ave,,Covington,KY,41011,Public - Call ahead,24 hours daily; for Tesla use only; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,39.083971,-84.510036,5/9/2019,114270,2019-05-14 21:16:45 UTC,P,,,9/1/17,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Courtyard by Marriott Cincinnati Airport - Tesla Destination,3990 Olympic Blvd,,Erlanger,KY,41018,Public,24 hours daily; for Tesla use only; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.05283,-84.628481,5/9/2019,114271,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Hilton Garden Inn Louisville East - Tesla Destination,1530 Alliant Ave,,Jeffersontown,KY,40299,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.220791,-85.53689,5/9/2019,114272,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Griffin Gate Marriott Resort and Spa - Tesla Destination,1800 Newtown Pike,,Lexington,KY,40511,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.092929,-84.486957,5/9/2019,114273,2019-05-14 21:16:45 UTC,P,,,9/1/16,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Homewood Suites by Hilton Lexington - Tesla Destination,249 Ruccio Wy,,Lexington,KY,40503,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.997354,-84.528824,5/9/2019,114274,2019-05-14 21:16:45 UTC,P,,,9/1/17,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Courtyard Louisville Downtown - Tesla Destination,100 S 2nd St,,Louisville,KY,40202,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.255844,-85.753799,5/9/2019,114275,2019-05-14 21:16:45 UTC,P,,,9/1/17,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Hampton Inn/Home2 Suites Louisville - Tesla Destination,1150 Forest Bridge Rd,,Louisville,KY,40223,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.26145,-85.574469,5/9/2019,114276,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Hawthorn Suites by Wyndham Louisville/Jeffersontown - Tesla Destination,11762 Commonwealth Dr,,Louisville,KY,40229,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.214073,-85.539719,5/9/2019,114277,2019-05-14 21:16:45 UTC,P,,,9/1/17,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Wingate by Wyndham Louisville East - Tesla Destination,12301 Alliant Ct,,Louisville,KY,40299,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.220525,-85.535283,5/9/2019,114278,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Residence Inn by Marriott Louisville Airport - Tesla Destination,700 Phillips Ln,,Louisville,KY,40209,Public,24 hours daily; for Tesla use only; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.190357,-85.743851,5/9/2019,114279,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Kentucky Science Center - Tesla Destination,727 W Main St,,Louisville,KY,40202,Public,24 hours daily; for Tesla use only; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.25737,-85.761906,5/9/2019,114281,2019-05-14 21:16:45 UTC,P,,,9/1/17,,,,,TESLA,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,
T,ELEC,Hampton Inn Louisville - Airport - Tesla Destination,800 Phillips Ln,,Louisville,KY,40209,Public,24 hours daily; for Tesla use only; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.191234,-85.743167,5/9/2019,114282,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Best Western Eagles Inn - Tesla Destination,110 Toms Dr,,Morehead,KY,40351,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.187011,-83.477949,5/9/2019,114283,2019-05-14 21:16:45 UTC,P,,,3/1/17,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Holiday Inn Express & Suites Mt Sterling North - Tesla Destination,269 Evans Ave,,Mt Sterling,KY,40353,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.075667,-83.9528,5/9/2019,114284,2019-05-14 21:16:45 UTC,P,,,11/1/18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,SpringHill Suites by Marriott Murray - Tesla Destination,1512 N 12th St,,Murray,KY,42071,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,36.634596,-88.310561,5/9/2019,114285,2019-05-14 21:16:45 UTC,P,,,9/1/17,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
T,ELEC,Hampton Inn & Suites Newport/Cincinnati - Tesla Destination,222 York St,,Newport,KY,41071,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.093067,-84.498283,5/9/2019,114286,2019-05-14 21:16:45 UTC,P,,,12/15/16,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
